"Country Name";"Country FAO Code";"Country ISO2";"Item Name";"Item FAO Code";"Item Category";"Unit of Measure";1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
Italy;106;IT;Strawberries;544;Fruits;m3/ton;272.65899658203;234.25300598145;0;207.51699829102;0;189.59399414062;0;0;180.07000732422;0;189.00300598145;0;177.6369934082;0;0;161.56399536133;0;176.09300231934;0;0;171.03300476074;165.28900146484;175.22300720215;157.40600585938;0;207.79899597168;0;160.13499450684;173.87100219727;0;152.21499633789
Italy;106;IT;Raspberries;547;Fruits;m3/ton;321.53201293945;308.06900024414;309.94500732422;305.29901123047;420.25;307.6969909668;299.30200195312;358.3630065918;306.06201171875;298.67199707031;296.79400634766;290.99301147461;280.14801025391;281.12600708008;264.59600830078;263.5710144043;259.26501464844;264.9169921875;234.02600097656;268.37100219727;252.05099487305;310.89401245117;378.07501220703;309.97198486328;308.98400878906;283.91299438477;315.25900268555;339.30999755859;305.0950012207;298.67599487305;322.61700439453
Italy;106;IT;Gooseberries;549;Fruits;m3/ton;0;0;0;0;0;709.51202392578;0;0;0;0;0;0;788.95098876953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Currants;550;Fruits;m3/ton;474.5419921875;504.41500854492;527.15301513672;500.93399047852;0;0;450.58401489258;571.98199462891;431.71899414062;0;0;0;0;0;0;0;0;0;0;0;0;0;462.80801391602;501.40899658203;0;598.69598388672;0;0;0;0;0
Italy;106;IT;Blueberries;552;Fruits;m3/ton;282.89099121094;262.34899902344;483.31201171875;507.25299072266;390.19500732422;364.28601074219;379.78500366211;395.66101074219;369.81399536133;343.79000854492;0;334.24899291992;0;0;266.87298583984;230.15100097656;0;311.90399169922;0;293.03799438477;0;0;0;254.19799804688;342.79800415039;312.55999755859;286.00201416016;383.62799072266;327.7200012207;358.46899414062;367.85800170898
Italy;106;IT;Cranberries;554;Fruits;m3/ton;0;0;205.69200134277;0;237.01300048828;0;0;0;0;226.46600341797;0;250.92599487305;0;244.7740020752;213.33399963379;0;0;0;0;0;215.36799621582;180.6549987793;298.93899536133;300.57501220703;0;0;0;0;233.1190032959;216.29899597168;193.6909942627
Italy;106;IT;"Berries Nes";558;Fruits;m3/ton;541.70501708984;637.29998779297;637.29998779297;637.29998779297;541.70501708984;532.29602050781;541.70501708984;0;0;0;0;0;0;0;0;0;0;261.92401123047;263.6549987793;231.97099304199;266.43899536133;225.83700561523;228.60800170898;235.5240020752;226.59100341797;217.17100524902;221.52000427246;217.17700195312;214.45399475098;211.7380065918;208.09399414062
Italy;106;IT;Grapes;560;Fruits;m3/ton;379.76000976562;379.37701416016;454.71200561523;452.44400024414;505.83599853516;443.25201416016;382.67199707031;404.59298706055;411.39300537109;439.65899658203;391.30200195312;453.65600585938;394.77499389648;387.72198486328;407.0530090332;397.95498657227;471.85501098633;471.24200439453;388.17700195312;391.55099487305;395.40200805664;445.30700683594;424.6969909668;402.65200805664;415.50601196289;416.90301513672;433.92199707031;367.86801147461;417.76000976562;366.08898925781;344.13299560547
Italy;106;IT;Raisins;561;Fruits;m3/ton;1519.0400390625;1517.5100097656;1818.8499755859;1809.7800292969;2023.3399658203;1773.0100097656;1530.6899414062;1618.3699951172;1645.5699462891;1758.6400146484;1565.2099609375;1814.6199951172;1579.0999755859;1550.8900146484;1628.2099609375;1591.8199462891;1887.4200439453;1884.9699707031;1552.7099609375;1566.1999511719;1581.6099853516;1781.2299804688;1698.7900390625;1610.6099853516;1662.0200195312;1519.0400390625;1517.5100097656;1818.8499755859;1809.7800292969;2023.3399658203;1773.0100097656
Italy;106;IT;"Grape Juice";562;Fruits;m3/ton;506.34698486328;505.83599853516;606.28198242188;603.25799560547;674.44799804688;591.00299072266;510.22900390625;539.4580078125;548.52398681641;586.21301269531;521.73602294922;604.8740234375;526.36700439453;516.96197509766;542.73699951172;530.60699462891;629.14001464844;628.32202148438;517.56896972656;522.06701660156;527.20202636719;593.74298095703;566.26300048828;536.86901855469;554.00799560547;506.34698486328;505.83599853516;606.28198242188;603.25799560547;674.44799804688;591.00299072266
Italy;106;IT;Wine;564;Lux-foods;m3/ton;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812;546.67401123047;577.99102783203;587.70397949219;628.08502197266;559.00299072266;648.08001708984;563.96398925781;553.88800048828;581.50402832031;568.50799560547;674.07897949219;673.20300292969;554.53802490234;559.35797119141;564.85998535156;636.15301513672;606.71002197266;575.21697998047;593.58001708984;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812
Italy;106;IT;"Vermouths and Similar";565;Lux-foods;m3/ton;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812;546.67401123047;577.99102783203;587.70397949219;628.08502197266;559.00299072266;648.08001708984;563.96398925781;553.88800048828;581.50402832031;568.50799560547;674.07897949219;673.20300292969;554.53802490234;559.35797119141;564.85998535156;636.15301513672;606.71002197266;575.21697998047;593.58001708984;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812
Italy;106;IT;Watermelons;567;Fruits;m3/ton;125.1009979248;123.03299713135;132.40800476074;134.59300231934;125.37000274658;0;130.8159942627;116.72299957275;125.19400024414;125.93699645996;125.40399932861;122.42800140381;120.10600280762;120.0120010376;0;0;116.46399688721;114.93299865723;106.70500183105;112.53299713135;108.60199737549;105.76300048828;106.46099853516;0;109.40200042725;116.65299987793;0;104.1129989624;104.60500335693;0;94.969703674316
Italy;106;IT;"Other melons (inc.cantaloupes)";568;Fruits;m3/ton;0;0;0;0;160.29699707031;154.64300537109;0;0;142.92599487305;0;133.46299743652;135.59599304199;154.92799377441;140.33700561523;120.53900146484;134.34399414062;144.3869934082;0;136.61199951172;0;0;125.19499969482;128.66299438477;0;123.85500335693;0;124.72399902344;124.39199829102;0;123.48400115967;0
Italy;106;IT;Figs;569;Fruits;m3/ton;1447.3900146484;0;0;0;0;0;1685.5899658203;0;0;1546.8299560547;0;0;0;0;0;0;0;1243.7199707031;0;0;0;0;925.72601318359;0;0;0;0;0;0;0;0
Italy;106;IT;"Figs dried";570;Fruits;m3/ton;1447.3900146484;0;0;0;0;0;1685.5899658203;0;0;1546.8299560547;0;0;0;0;0;0;0;1243.7199707031;0;0;0;0;925.72601318359;0;0;1447.3900146484;0;0;0;0;0
Italy;106;IT;"Mangoes, mangosteens, guavas";571;Fruits;m3/ton;2010.0699462891;1948.2700195312;1565.5600585938;1846.8399658203;1589.0200195312;1774.5699462891;2201.1899414062;1823.1600341797;3395.330078125;4324.2099609375;3329.0100097656;3783.3100585938;3384.330078125;5261.2001953125;3814.7099609375;3333.3898925781;2665.0200195312;1979.1500244141;2290;2077.7700195312;2003.6600341797;2065.4899902344;1752.9499511719;1823.7800292969;1690.6099853516;1433.4499511719;1975.5899658203;1923.3699951172;1925.6800537109;2053.8200683594;1981.7800292969
Italy;106;IT;Avocados;572;Fruits;m3/ton;1674.1300048828;949.27600097656;2455.6899414062;3920.4599609375;1508.9899902344;1435.9200439453;1187.0300292969;1693.1600341797;1654.9000244141;1596.0200195312;1092.8399658203;998.28997802734;1028.9399414062;0;0;1010.1699829102;0;0;999.37799072266;922.75799560547;0;978.88299560547;0;0;0;1083.3399658203;1138.4100341797;1173.5500488281;0;1079.9300537109;1061.9799804688
Italy;106;IT;Pineapples;574;Fruits;m3/ton;129.83399963379;154.18800354004;212.80799865723;230.61099243164;254.78199768066;184.93499755859;183.91200256348;186.68600463867;163.11500549316;138.9340057373;169.92999267578;156.34599304199;148.10600280762;153.7200012207;178.0590057373;171.12300109863;165.94999694824;151.02499389648;168.32400512695;137.41299438477;104.08300018311;122.13899993896;117.94599914551;128.52600097656;118.78199768066;113.09600067139;95.164100646973;89.865997314453;76.49040222168;76.73560333252;76.663101196289
Italy;106;IT;"Juice of Pineapples";576;Fruits;m3/ton;649.16900634766;770.94201660156;1064.0400390625;1153.0500488281;1273.9100341797;924.67401123047;919.55902099609;933.43103027344;815.57397460938;694.66900634766;849.64801025391;781.73101806641;740.52899169922;768.60101318359;890.29699707031;855.61499023438;829.75201416016;755.12298583984;841.62097167969;687.06402587891;520.41497802734;610.69396972656;589.72802734375;642.63098144531;593.90802001953;649.16900634766;770.94201660156;1064.0400390625;1153.0500488281;1273.9100341797;924.67401123047
Italy;106;IT;Dates;577;Fruits;m3/ton;0;1718.3299560547;2490.1499023438;2868.4899902344;4535.7998046875;3622.169921875;3540.4299316406;3437.3000488281;4363.490234375;4583.009765625;0;3432.4299316406;3478.7600097656;0;3659.0200195312;4524.919921875;4117.8100585938;4225.3999023438;3974.4799804688;4259.6298828125;3740.8701171875;3885.8500976562;3370.3898925781;3223.2700195312;3271.5500488281;3223.7700195312;3032.9899902344;2620.830078125;2930.5300292969;2672.9899902344;2964.3999023438
Italy;106;IT;Persimmons;587;Fruits;m3/ton;2118.3898925781;2590;2253.5100097656;2113.4499511719;2020.5500488281;1232.5999755859;1421.1600341797;1589.5;1761.3900146484;1733.2700195312;1650.0300292969;1653.5500488281;1657.4899902344;1656.5400390625;0;1667.3900146484;1671.3199462891;1676.4200439453;1676.8699951172;1730.2700195312;1690.2600097656;1744.7399902344;1693.6300048828;1750.8000488281;1695.2700195312;1694.0799560547;0;0;0;0;0
Italy;106;IT;"Cashew apple";591;Fruits;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Kiwi fruit";592;Fruits;m3/ton;573.00799560547;409.69000244141;431.98999023438;416.54098510742;371.66900634766;443.47698974609;364.18399047852;380.61199951172;402.09399414062;413.49700927734;360.67199707031;468.11801147461;444.89599609375;370.23599243164;359.19500732422;380.68899536133;365.95498657227;429.39801025391;349.56799316406;355.30599975586;336.29400634766;360.10598754883;327.99499511719;377.70001220703;397.69400024414;387.07299804688;419.88800048828;381.06100463867;328.50500488281;308.37200927734;337.81399536133
Italy;106;IT;Papayas;600;Fruits;m3/ton;0;0;308.20199584961;376.20401000977;484.45498657227;367.45599365234;402.59600830078;507.6369934082;0;0;1510.4000244141;0;1173.75;1990.0300292969;457.82598876953;0;0;260.20901489258;333.86801147461;0;0;0;0;326.77099609375;235.42900085449;266.02099609375;244.44799804688;250.87600708008;266.07598876953;260.35900878906;279.57000732422
Italy;106;IT;"Fruit, tropical fresh nes";603;Fruits;m3/ton;2720.3701171875;0;1533.4399414062;0;1078.6700439453;1723.9799804688;0;0;1052.3599853516;1254.7399902344;1023.4600219727;1456.4200439453;975.85797119141;2709.8601074219;0;0;1247.4499511719;1318.4300537109;1710.25;5131.759765625;6347.2202148438;8661.6796875;3057.8400878906;3412.919921875;11900.200195312;2667.580078125;27426.099609375;2611.6101074219;13249.900390625;0;2112.0700683594
Italy;106;IT;"Fruit Fresh Nes";619;Fruits;m3/ton;1932.7900390625;2081.3701171875;2001.6600341797;1889.2199707031;1824.4000244141;1210.1600341797;1360.5799560547;1485.8399658203;1580.8800048828;1629.4499511719;1533.1500244141;1525.1700439453;1539.6400146484;1461.3000488281;1457.4000244141;1492.4399414062;1520.8499755859;1456.4399414062;1417.1300048828;1513.6800537109;1438.4899902344;1550.3599853516;1473.5100097656;1483.9899902344;1451.3299560547;1436.0999755859;1364.8100585938;1387.8499755859;1383.0899658203;1403.25;1362.3000488281
Italy;106;IT;"Fruit, dried nes";620;Fruits;m3/ton;7731.16015625;8325.490234375;8006.6401367188;7556.8901367188;7297.6000976562;4840.6499023438;5442.330078125;5943.3598632812;6323.509765625;6517.7900390625;6132.58984375;6100.6899414062;6158.5498046875;5845.2001953125;5829.6201171875;5969.7700195312;6083.41015625;5825.75;5668.509765625;6054.740234375;5753.9501953125;6201.4501953125;5894.0400390625;5935.9399414062;5805.33984375;7731.16015625;8325.490234375;8006.6401367188;7556.8901367188;7297.6000976562;4840.6499023438
Italy;106;IT;"Fruit Juice Nes";622;Fruits;m3/ton;630.57299804688;619.12902832031;1379.0899658203;780.03100585938;1128.5699462891;1181.6999511719;743.10998535156;873.23199462891;1324.8800048828;1118.5500488281;984.78198242188;888.63299560547;1379.6800537109;706.55902099609;976.73297119141;952.70300292969;832.88702392578;867.80401611328;1023.8200073242;1156.0999755859;973.34002685547;1244.0999755859;1016.5100097656;965.35498046875;927.05401611328;630.57299804688;619.12902832031;1379.0899658203;780.03100585938;1128.5699462891;1181.6999511719
Italy;106;IT;"Beverages, distilled alcoholic";634;Lux-foods;m3/ton;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812;546.67401123047;577.99102783203;587.70397949219;628.08502197266;559.00299072266;648.08001708984;563.96398925781;553.88800048828;581.50402832031;568.50799560547;674.07897949219;673.20300292969;554.53802490234;559.35797119141;564.85998535156;636.15301513672;606.71002197266;575.21697998047;593.58001708984;542.51501464844;541.96697998047;649.58801269531;646.34802246094;722.62298583984;633.21801757812
Italy;106;IT;"Coffee, green";656;Lux-foods;m3/ton;25718.19921875;21895.099609375;26453.19921875;23666.5;21751.19921875;22511.099609375;20439.30078125;24895.19921875;20424;21672.19921875;19417.19921875;20156.80078125;17369.400390625;16229.900390625;15913.299804688;15428.400390625;13063.099609375;14369.799804688;13839.599609375;13761.5;13035.299804688;12640.700195312;11993.299804688;12611;11879.400390625;11479.400390625;10801.299804688;11806.299804688;11009.099609375;11648.099609375;11065.099609375
Italy;106;IT;"Coffee Roasted";657;Lux-foods;m3/ton;30616.900390625;26065.599609375;31491.900390625;28174.400390625;25894.30078125;26798.900390625;24332.5;29637.19921875;24314.30078125;25800.30078125;23115.69921875;23996.19921875;20677.80078125;19321.30078125;18944.400390625;18367.099609375;15551.400390625;17106.900390625;16475.69921875;16382.700195312;15518.299804688;15048.5;14277.700195312;15013.099609375;14142.200195312;30616.900390625;26065.599609375;31491.900390625;28174.400390625;25894.30078125;26798.900390625
Italy;106;IT;"Cocoa beans";661;Lux-foods;m3/ton;26819.80078125;25333.80078125;23826.80078125;23181.5;24363;23088.599609375;20934.30078125;21177.400390625;20882.400390625;20818.400390625;20205.30078125;21015.19921875;21092.099609375;21437.5;21539.30078125;21054.30078125;21753.5;21417.69921875;19600.099609375;21434.19921875;19609.19921875;21918;21240;20986.80078125;20773.30078125;20252.30078125;19727;20270.599609375;19555.900390625;19322.69921875;20742.30078125
Italy;106;IT;"Cocoa Paste";662;Lux-foods;m3/ton;32620.69921875;30813.400390625;28980.5;28195.599609375;29632.5;28082.599609375;25462.30078125;25757.900390625;25399.099609375;25321.19921875;24575.599609375;25560.69921875;25654.19921875;26074.30078125;26198.099609375;25608.30078125;26458.599609375;26050.19921875;23839.599609375;26070.30078125;23850.599609375;26658.80078125;25834.099609375;25526.19921875;25266.5;32620.69921875;30813.400390625;28980.5;28195.599609375;29632.5;28082.599609375
Italy;106;IT;"Cocoa Butter";664;Lux-foods;m3/ton;45675.6015625;43144.8984375;40578.5;39479.3984375;41491.5;39321.30078125;35652.30078125;36066.30078125;35563.80078125;35454.80078125;34410.80078125;35790.1015625;35921;36509.19921875;36682.6015625;35856.69921875;37047.3984375;36475.5;33380.19921875;36503.69921875;33395.6015625;37327.6015625;36172.8984375;35741.80078125;35378.19921875;45675.6015625;43144.8984375;40578.5;39479.3984375;41491.5;39321.30078125
Italy;106;IT;"Cocoapowder and Cake";665;Lux-foods;m3/ton;21043.80078125;19877.900390625;18695.400390625;18189.099609375;19116.099609375;18116.19921875;16425.80078125;16616.599609375;16385.099609375;16334.900390625;15853.900390625;16489.30078125;16549.599609375;16820.599609375;16900.5;16520;17068.599609375;16805.099609375;15379;16818.099609375;15386.099609375;17197.69921875;16665.69921875;16467.099609375;16299.5;21043.80078125;19877.900390625;18695.400390625;18189.099609375;19116.099609375;18116.19921875
Italy;106;IT;"Chocolate Prsnes";666;Lux-foods;m3/ton;21043.80078125;19877.900390625;18695.400390625;18189.099609375;19116.099609375;18116.19921875;16425.80078125;16616.599609375;16385.099609375;16334.900390625;15853.900390625;16489.30078125;16549.599609375;16820.599609375;16900.5;16520;17068.599609375;16805.099609375;15379;16818.099609375;15386.099609375;17197.69921875;16665.69921875;16467.099609375;16299.5;21043.80078125;19877.900390625;18695.400390625;18189.099609375;19116.099609375;18116.19921875
Italy;106;IT;Tea;667;Lux-foods;m3/ton;10614.400390625;11222;10992;11217.700195312;10207.599609375;10804.200195312;12744.700195312;9718.6904296875;10213.299804688;9371.580078125;9553.849609375;9561.4697265625;8759.2197265625;8899.7900390625;8767.150390625;8252.91015625;8506.33984375;8655.9697265625;8310.33984375;8584.849609375;8119.259765625;8050.9301757812;8136.0297851562;8388.3896484375;7862.490234375;8144.6899414062;8436.259765625;7792.6801757812;7521.9799804688;7396.8798828125;6791.2998046875
Italy;106;IT;Maté;671;Lux-foods;m3/ton;0;12194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9405.91015625;0;0;0;0;0;0;0;0;9520.3095703125;0;0
Italy;106;IT;Hops;677;Lux-foods;m3/ton;0;0;0;0;0;2280.2299804688;0;2070.5600585938;2593.0700683594;2289.3999023438;2200.6999511719;2523.6999511719;2312.7700195312;2547.6899414062;2855.9099121094;2867.0200195312;4617.1098632812;2972.3601074219;3572.9499511719;0;4098.5698242188;4439.4599609375;4442.3100585938;3333.9499511719;3221.1101074219;0;3957.3701171875;0;0;4092.4699707031;0
Italy;106;IT;"Pepper (Piper spp.)";687;Lux-foods;m3/ton;11956.400390625;12698.099609375;12377.700195312;10286.5;10526.099609375;8186.2700195312;10335.400390625;13556.200195312;14422.099609375;12059.599609375;13384.200195312;12114.299804688;10885.099609375;11023.200195312;8986.2802734375;9787.509765625;9976.009765625;7485.1000976562;6540.8798828125;0;7166.6000976562;9949.669921875;10716.900390625;7713.6401367188;8882.9296875;9012.66015625;8924.8203125;6183.4599609375;4341.25;5185.9301757812;4996.830078125
Italy;106;IT;"Chillies and peppers, dry";689;Lux-foods;m3/ton;3847.25;3952.6398925781;4770.8598632812;4617.2998046875;6244.9799804688;6219.240234375;6770.5;6946.259765625;7216.5600585938;6513.1298828125;5791.240234375;7110.7998046875;5620.1201171875;5922.4501953125;5455.7099609375;5782.8999023438;6983.1499023438;4898.1298828125;4541.0200195312;4813.7797851562;4195.5498046875;4132.7099609375;4048.4399414062;4102.9501953125;4457.080078125;3928.0200195312;3313.5500488281;3086.7399902344;2663.8601074219;2509.75;2469.4499511719
Italy;106;IT;Vanilla;692;Lux-foods;m3/ton;0;223182;0;120698;0;207507;0;0;0;0;0;0;0;263397;0;0;374727;0;0;0;0;0;258571;0;0;316046;0;0;308755;0;0
Italy;106;IT;"Cinnamon (canella)";693;Lux-foods;m3/ton;0;23356.30078125;22951.80078125;20116.30078125;21529.80078125;22204.80078125;18333;17646.19921875;21439.599609375;20444;23153.900390625;25735;28952.5;26053.5;26173.900390625;27536.19921875;21734.69921875;20150.099609375;15014.799804688;15039.5;15922.099609375;16260.900390625;0;16079;17007;17664;0;17244.599609375;16916.19921875;17118.400390625;17062
Italy;106;IT;Cloves;698;Lux-foods;m3/ton;0;0;60610.1015625;0;0;52107.19921875;61229.5;0;51476.1015625;0;54094.8984375;51880.69921875;55714.6015625;0;61099.8984375;60840.69921875;58862.3984375;40186.6015625;50773.3984375;43347.5;42651.30078125;36567.5;39376.1015625;39045.19921875;41550.69921875;43993.6015625;45253.30078125;45319.30078125;38827.19921875;0;37950
Italy;106;IT;"Nutmeg, mace and cardamoms";702;Lux-foods;m3/ton;33175;30874.599609375;35825;0;31891.599609375;31070.099609375;28729.5;25305.099609375;28624;28697.400390625;30000.30078125;30350.69921875;31843.5;31710.80078125;29462.400390625;30100.69921875;30455.400390625;29772.30078125;31453.099609375;31611.599609375;44687.1015625;41947.5;36196.8984375;77349.203125;96752.3984375;81698.8984375;70586.296875;66455.703125;65380.1015625;63359.1015625;69919.796875
Italy;106;IT;"Anise, badian, fennel, corian.";711;Lux-foods;m3/ton;6465.16015625;6329.2998046875;5304.2001953125;6796.169921875;6484.0297851562;7715.169921875;7308.9799804688;6010.6000976562;6984.9599609375;6174.7202148438;6903.830078125;8290.7001953125;6798.9702148438;6406.1098632812;7412.2299804688;0;0;6606.0600585938;7725.3701171875;6111.7700195312;6905.9799804688;7826.7797851562;7196.8198242188;5934.9702148438;6586;5929.669921875;6164.6899414062;5759.8198242188;6240.1098632812;6044.6499023438;0
Italy;106;IT;Ginger;720;Lux-foods;m3/ton;0;0;0;0;1354.6899414062;1218.5799560547;0;0;0;963.29498291016;0;0;0;1272.6899414062;1052.9799804688;771.53399658203;0;863.26599121094;888.51098632812;782.54498291016;1074.8900146484;1071.1800537109;1188.2700195312;1056.3800048828;727.05603027344;492.55999755859;442.11099243164;417.84298706055;424.98098754883;412.74700927734;395.94500732422
Italy;106;IT;"Spices, nes";723;Lux-foods;m3/ton;4533.5698242188;4752.080078125;8141.1499023438;5033.830078125;3528.4099121094;3014.1101074219;3919.2900390625;3269.7299804688;3345.8701171875;3352.1000976562;3098.330078125;3811.830078125;3578.4099121094;3299.6101074219;2735.6298828125;3441.6398925781;2906.8601074219;3408.6298828125;3416.9799804688;3004.8898925781;2625.0700683594;2342.9399414062;2858.3798828125;2806.580078125;2750.1000976562;2187.580078125;2548.080078125;2219.6000976562;2404.9099121094;2439.6899414062;2586.7700195312
Italy;106;IT;Peppermint;748;Lux-foods;m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;398.77899169922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Cotton lint";767;"Non edible";m3/ton;8455.7001953125;8649.3896484375;8616.740234375;8302.6103515625;8887.51953125;8308.6796875;8461.7998046875;8021.6499023438;7863.6098632812;8380.66015625;8986.25;9517.76953125;9160.41015625;8910.58984375;8854.58984375;7198.2202148438;8044.8198242188;7763.5600585938;7225.4599609375;6852.490234375;6965.169921875;8009.080078125;7297.2202148438;7573.2001953125;7775.3798828125;7375.5400390625;6546.0200195312;8125.4399414062;7431.8198242188;0;0
Italy;106;IT;"Cotton Carded,Combed";768;"Non edible";m3/ton;8777.830078125;8978.900390625;8945.009765625;8618.91015625;9226.099609375;8625.2099609375;8784.169921875;8327.25;8163.1899414062;8699.9404296875;9328.599609375;9880.3701171875;9509.3896484375;9250.0595703125;9191.919921875;7472.4501953125;8351.2998046875;8059.330078125;7500.7299804688;7113.5400390625;7230.5297851562;8314.2001953125;7575.2202148438;7861.7202148438;8071.6000976562;8777.830078125;8978.900390625;8945.009765625;8618.91015625;9226.099609375;8625.2099609375
Italy;106;IT;"Cotton Waste";769;"Non edible";m3/ton;1556.2800292969;1591.9300537109;1585.9200439453;1528.0999755859;1635.7600097656;1529.2199707031;1557.4000244141;1476.3900146484;1447.3000488281;1542.4699707031;1653.9300537109;1751.75;1685.9799804688;1640;1629.6999511719;1324.8399658203;1480.6600341797;1428.8900146484;1329.8499755859;1261.2099609375;1281.9499511719;1474.0799560547;1343.0600585938;1393.8499755859;1431.0699462891;1556.2800292969;1591.9300537109;1585.9200439453;1528.0999755859;1635.7600097656;1529.2199707031
Italy;106;IT;"Cotton Linter";770;"Non edible";m3/ton;2341.0300292969;2891.9899902344;0;3347.169921875;3102.2099609375;2417.5500488281;2633.9099121094;2041.3100585938;2217.2800292969;2192.3898925781;2508.3999023438;2900.6000976562;2605.75;2064.2600097656;2517.9899902344;1972.8199462891;1603.5400390625;1691.9300537109;1495.3000488281;1466.8000488281;0;0;1616.0400390625;0;0;2341.0300292969;2891.9899902344;0;3347.169921875;3102.2099609375;2417.5500488281
Italy;106;IT;"Flax fibre raw";771;"Non edible";m3/ton;0;14394.200195312;12531.099609375;16671.900390625;0;4627.5400390625;5925.580078125;5005.9501953125;5026.6801757812;0;5107.2001953125;0;0;0;5748.9799804688;7830.0200195312;0;0;4749.7998046875;0;5260.7700195312;0;0;5673.759765625;3984.7199707031;0;14394.200195312;12531.099609375;16671.900390625;0;4627.5400390625
Italy;106;IT;"Flax fibre and tow";773;"Non edible";m3/ton;0;14394.200195312;12531.099609375;16671.900390625;0;4627.5400390625;5925.580078125;5005.9501953125;5026.6801757812;0;5107.2001953125;0;0;0;5748.9799804688;7830.0200195312;0;0;4749.7998046875;0;5260.7700195312;0;0;5673.759765625;3984.7199707031;0;3484.6499023438;0;3647.3701171875;4123.3901367188;4033.3000488281
Italy;106;IT;"Flax Tow Waste";774;"Non edible";m3/ton;0;3172.9599609375;2762.2700195312;3675.0500488281;0;1020.0700073242;1306.1999511719;1103.4799804688;1108.0500488281;0;1125.8000488281;0;0;0;1267.2700195312;1726;0;0;1047.0200195312;0;1159.6500244141;0;0;1250.6899414062;878.36700439453;0;3172.9599609375;2762.2700195312;3675.0500488281;0;1020.0700073242
Italy;106;IT;"Hemp Tow Waste";777;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;768.67901611328;638.17401123047;647.13800048828;826.17401123047;1027.3599853516;826.17401123047;744.88201904297;744.88201904297;744.88201904297;893.85900878906;893.85900878906;750.43200683594;893.85900878906;673.27600097656;618.44799804688;460.88299560547;600.82299804688;510.97299194336
Italy;106;IT;"Kapok fibre";778;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Jute;780;"Non edible";m3/ton;1424.9499511719;1554.5;1819.1300048828;1696.3000488281;1534.6199951172;0;0;0;1867.1199951172;1287.3900146484;1386.4300537109;0;0;0;0;0;0;0;1093.8299560547;888.08099365234;1410.9200439453;1092.9000244141;977.00598144531;1067.5;1574.5899658203;1099.8499755859;1084.7199707031;1167.0999755859;874.4580078125;856.66900634766;913.92999267578
Italy;106;IT;"Other Bastfibres";782;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Ramie;788;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;Sisal;789;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Agave Fibres Nes";800;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Manila Fibre (Abaca)";809;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26374.900390625;0;0;0;0;0;0;0;0;0;31986.599609375;29677.400390625;30099.19921875;0
Italy;106;IT;Coir;813;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Fibre Crops Nes";821;"Non edible";m3/ton;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Italy;106;IT;"Tobacco, unmanufactured";826;"Non edible";m3/ton;1466.0400390625;1292.3199462891;1322.0200195312;1261.4200439453;1085.6400146484;1161.5300292969;1146.4599609375;1193.2399902344;1266.3000488281;1183.6600341797;1089.1500244141;1091.9300537109;1154.3199462891;1024.4899902344;919.32800292969;1011.4199829102;1070.0200195312;1097.5200195312;944.51702880859;911.92700195312;862.86297607422;859.1240234375;901.71899414062;890.43499755859;1001.0700073242;885.09802246094;868.86798095703;940.67401123047;974.12200927734;892.125;1214.2900390625
